07 Dec 2018 10:17:34.814 INFO  [main] - [Main] - Создан пользователь: Зарема id=0 balance=1096
07 Dec 2018 10:17:34.861 INFO  [pool-1-thread-7] - [service.Transaction] - Успешный перевод на сумму 643 от Зарема к Анжела! Остаток: Зарема-4990, Анжела-3193
07 Dec 2018 10:17:34.861 INFO  [pool-1-thread-6] - [service.Transaction] - Успешный перевод на сумму 1892 от Вацлав к Василиса! Остаток: Вацлав-2719, Василиса-8059
07 Dec 2018 10:17:34.861 ERROR [pool-1-thread-2] - [utilities.DBUtility] - Ошибка при попытке получить пользователя: src\main\java\accounts\30 (The system cannot find the file specified)
07 Dec 2018 10:17:34.861 WARN  [pool-1-thread-6] - [service.Transaction] - Недостаточно средств на счете 11 пользователя Ветта
07 Dec 2018 10:17:34.861 INFO  [pool-1-thread-4] - [service.Transaction] - Успешный перевод на сумму 1498 от Афанасия к Айгерим! Остаток: Афанасия-1315, Айгерим-6482
07 Dec 2018 10:17:34.861 WARN  [pool-1-thread-6] - [service.Transaction] - Недостаточно средств на счете 5 пользователя Денис
07 Dec 2018 10:17:34.861 INFO  [pool-1-thread-8] - [service.Transaction] - Успешный перевод на сумму 1741 от Анжела к Айгерим! Остаток: Анжела-1452, Айгерим-8223
07 Dec 2018 10:17:34.861 INFO  [pool-1-thread-5] - [service.Transaction] - Успешный перевод на сумму 1780 от Василиса к Габриэлла! Остаток: Василиса-6279, Габриэлла-2044
07 Dec 2018 10:17:34.861 WARN  [pool-1-thread-3] - [service.Transaction] - Недостаточно средств на счете 11 пользователя Ветта
07 Dec 2018 10:17:34.861 INFO  [pool-1-thread-5] - [service.Transaction] - Успешный перевод на сумму 939 от Замира к Ивета! Остаток: Замира-10058, Ивета-1619
07 Dec 2018 10:17:34.861 ERROR [pool-1-thread-3] - [utilities.DBUtility] - Ошибка при попытке получить пользователя: src\main\java\accounts\31 (The system cannot find the file specified)
07 Dec 2018 10:17:34.861 WARN  [pool-1-thread-3] - [service.Transaction] - Недостаточно средств на счете 26 пользователя Валерьян
07 Dec 2018 10:17:34.861 INFO  [pool-1-thread-1] - [service.Transaction] - Успешный перевод на сумму 1779 от Анжиолетта к Дита! Остаток: Анжиолетта-3059, Дита-9065
07 Dec 2018 10:17:34.861 INFO  [pool-1-thread-7] - [service.Transaction] - Успешный перевод на сумму 1217 от Антип к Варфоломей! Остаток: Антип-5711, Варфоломей-4572
07 Dec 2018 10:17:34.861 INFO  [pool-1-thread-1] - [service.Transaction] - Успешный перевод на сумму 438 от Зарема к Айрат! Остаток: Зарема-4552, Айрат-3969
07 Dec 2018 10:17:34.861 INFO  [pool-1-thread-7] - [service.Transaction] - Успешный перевод на сумму 1019 от Анжиолетта к Анжела! Остаток: Анжиолетта-2040, Анжела-2471
07 Dec 2018 10:17:34.861 WARN  [pool-1-thread-1] - [service.Transaction] - Недостаточно средств на счете 11 пользователя Ветта
07 Dec 2018 10:17:34.861 INFO  [pool-1-thread-4] - [service.Transaction] - Успешный перевод на сумму 16 от Дита к Анжиолетта! Остаток: Дита-9049, Анжиолетта-2056
07 Dec 2018 10:17:34.861 ERROR [pool-1-thread-5] - [utilities.DBUtility] - Ошибка при попытке получить пользователя: src\main\java\accounts\31 (The system cannot find the file specified)
07 Dec 2018 10:17:34.861 INFO  [pool-1-thread-4] - [service.Transaction] - Успешный перевод на сумму 297 от Денис к Василиса! Остаток: Денис-530, Василиса-6576
07 Dec 2018 10:17:34.861 INFO  [pool-1-thread-6] - [service.Transaction] - Успешный перевод на сумму 467 от Вацлав к Антип! Остаток: Вацлав-2252, Антип-6178
07 Dec 2018 10:17:34.861 INFO  [pool-1-thread-2] - [service.Transaction] - Успешный перевод на сумму 840 от Алиса к Афанасия! Остаток: Алиса-5476, Афанасия-2155
07 Dec 2018 10:17:34.861 INFO  [pool-1-thread-6] - [service.Transaction] - Успешный перевод на сумму 52 от Дита к Айдар! Остаток: Дита-8997, Айдар-970
07 Dec 2018 10:17:34.861 INFO  [pool-1-thread-3] - [service.Transaction] - Успешный перевод на сумму 1979 от Витольд к Валерьян! Остаток: Витольд-16390, Валерьян-2042
07 Dec 2018 10:17:34.861 INFO  [pool-1-thread-5] - [service.Transaction] - Успешный перевод на сумму 350 от Габриэлла к Алиса! Остаток: Габриэлла-1694, Алиса-5826
07 Dec 2018 10:17:34.861 INFO  [pool-1-thread-7] - [service.Transaction] - Успешный перевод на сумму 1517 от Геральд к Генриетта! Остаток: Геральд-5191, Генриетта-3344
07 Dec 2018 10:17:34.861 INFO  [pool-1-thread-1] - [service.Transaction] - Успешный перевод на сумму 765 от Ивета к Ванда! Остаток: Ивета-854, Ванда-5376
07 Dec 2018 10:17:34.861 INFO  [pool-1-thread-3] - [service.Transaction] - Успешный перевод на сумму 666 от Василиса к Генриетта! Остаток: Василиса-5910, Генриетта-4010
07 Dec 2018 10:17:34.861 WARN  [pool-1-thread-1] - [service.Transaction] - Недостаточно средств на счете 22 пользователя Ивета
07 Dec 2018 10:17:34.861 INFO  [pool-1-thread-1] - [service.Transaction] - Успешный перевод на сумму 1014 от Замира к Айдар! Остаток: Замира-9044, Айдар-1984
07 Dec 2018 10:17:34.861 INFO  [pool-1-thread-1] - [service.Transaction] - Успешный перевод на сумму 342 от Ванда к Айгерим! Остаток: Ванда-5034, Айгерим-8565
07 Dec 2018 10:17:34.861 INFO  [pool-1-thread-3] - [service.Transaction] - Успешный перевод на сумму 350 от Геральд к Анжиолетта! Остаток: Геральд-4841, Анжиолетта-2406
07 Dec 2018 10:17:34.861 INFO  [pool-1-thread-3] - [service.Transaction] - Успешный перевод на сумму 779 от Замира к Габриэлла! Остаток: Замира-8265, Габриэлла-2473
07 Dec 2018 10:17:34.861 INFO  [pool-1-thread-4] - [service.Transaction] - Успешный перевод на сумму 416 от Весна к Зарема! Остаток: Весна-285, Зарема-4968
07 Dec 2018 10:17:34.861 INFO  [pool-1-thread-4] - [service.Transaction] - Успешный перевод на сумму 25 от Денис к Авдотья! Остаток: Денис-505, Авдотья-941
07 Dec 2018 10:17:34.861 INFO  [pool-1-thread-4] - [service.Transaction] - Успешный перевод на сумму 1712 от Афанасия к Ивета! Остаток: Афанасия-443, Ивета-2566
07 Dec 2018 10:17:34.861 INFO  [pool-1-thread-4] - [service.Transaction] - Успешный перевод на сумму 280 от Айгерим к Зарема! Остаток: Айгерим-8285, Зарема-5248
07 Dec 2018 10:17:34.861 INFO  [pool-1-thread-5] - [service.Transaction] - Успешный перевод на сумму 1510 от Гаспар к Ивета! Остаток: Гаспар-4551, Ивета-4076
07 Dec 2018 10:17:34.861 INFO  [pool-1-thread-2] - [service.Transaction] - Успешный перевод на сумму 1204 от Ванда к Валерьян! Остаток: Ванда-3830, Валерьян-3246
07 Dec 2018 10:17:34.861 INFO  [pool-1-thread-8] - [service.Transaction] - Успешный перевод на сумму 282 от Дита к Вацлав! Остаток: Дита-8715, Вацлав-2534
07 Dec 2018 10:17:34.863 INFO  [pool-1-thread-5] - [service.Transaction] - Успешный перевод на сумму 1360 от Витольд к Анжела! Остаток: Витольд-15030, Анжела-3831
07 Dec 2018 10:17:34.863 WARN  [pool-1-thread-5] - [service.Transaction] - Невозможно выполнить перевод самому себе. Счет 9, пользователь Антип
07 Dec 2018 10:17:34.863 ERROR [pool-1-thread-8] - [utilities.DBUtility] - Ошибка при попытке получить пользователя: src\main\java\accounts\30 (The system cannot find the file specified)
07 Dec 2018 10:17:34.863 INFO  [pool-1-thread-7] - [service.Transaction] - Успешный перевод на сумму 57 от Айрат к Весна! Остаток: Айрат-3912, Весна-342
07 Dec 2018 10:17:34.863 INFO  [pool-1-thread-8] - [service.Transaction] - Успешный перевод на сумму 1575 от Алиса к Геральд! Остаток: Алиса-4251, Геральд-6416
07 Dec 2018 10:17:34.863 WARN  [pool-1-thread-7] - [service.Transaction] - Недостаточно средств на счете 16 пользователя Авдотья
07 Dec 2018 10:17:34.861 ERROR [pool-1-thread-1] - [utilities.DBUtility] - Ошибка при попытке получить пользователя: src\main\java\accounts\31 (The system cannot find the file specified)
07 Dec 2018 10:17:34.863 ERROR [pool-1-thread-7] - [utilities.DBUtility] - Ошибка при попытке получить пользователя: src\main\java\accounts\30 (The system cannot find the file specified)
07 Dec 2018 10:17:34.863 INFO  [pool-1-thread-6] - [service.Transaction] - Успешный перевод на сумму 1519 от Вацлав к Айрат! Остаток: Вацлав-1015, Айрат-5431
07 Dec 2018 10:17:34.863 INFO  [pool-1-thread-2] - [service.Transaction] - Успешный перевод на сумму 658 от Гаспар к Дита! Остаток: Гаспар-3893, Дита-9373
07 Dec 2018 10:17:34.863 INFO  [pool-1-thread-2] - [service.Transaction] - Успешный перевод на сумму 292 от Габриэлла к Гаспар! Остаток: Габриэлла-2181, Гаспар-4185
07 Dec 2018 10:17:34.863 ERROR [pool-1-thread-7] - [utilities.DBUtility] - Ошибка при попытке получить пользователя: src\main\java\accounts\30 (The system cannot find the file specified)
07 Dec 2018 10:17:34.863 INFO  [pool-1-thread-3] - [service.Transaction] - Успешный перевод на сумму 614 от Алиса к Весна! Остаток: Алиса-3637, Весна-956
07 Dec 2018 10:17:34.863 INFO  [pool-1-thread-5] - [service.Transaction] - Успешный перевод на сумму 1958 от Ванда к Зарема! Остаток: Ванда-1872, Зарема-7206
07 Dec 2018 10:17:34.863 INFO  [pool-1-thread-8] - [service.Transaction] - Успешный перевод на сумму 701 от Геральд к Анжиолетта! Остаток: Геральд-5715, Анжиолетта-3107
07 Dec 2018 10:17:34.863 INFO  [pool-1-thread-6] - [service.Transaction] - Успешный перевод на сумму 1318 от Ванда к Айдар! Остаток: Ванда-554, Айдар-3302
07 Dec 2018 10:17:34.863 ERROR [pool-1-thread-1] - [utilities.DBUtility] - Ошибка при попытке получить пользователя: src\main\java\accounts\30 (The system cannot find the file specified)
07 Dec 2018 10:17:34.863 INFO  [pool-1-thread-1] - [service.Transaction] - Успешный перевод на сумму 1546 от Геральд к Айгерим! Остаток: Геральд-4169, Айгерим-9831
07 Dec 2018 10:17:34.863 INFO  [pool-1-thread-1] - [service.Transaction] - Успешный перевод на сумму 1331 от Айгерим к Варфоломей! Остаток: Айгерим-8500, Варфоломей-5903
07 Dec 2018 10:17:34.863 INFO  [pool-1-thread-1] - [service.Transaction] - Успешный перевод на сумму 285 от Айгерим к Зарема! Остаток: Айгерим-8215, Зарема-7491
07 Dec 2018 10:17:34.863 ERROR [pool-1-thread-6] - [utilities.DBUtility] - Ошибка при попытке получить пользователя: src\main\java\accounts\30 (The system cannot find the file specified)
07 Dec 2018 10:17:34.863 INFO  [pool-1-thread-6] - [service.Transaction] - Успешный перевод на сумму 1641 от Айрат к Зарема! Остаток: Айрат-3790, Зарема-9132
07 Dec 2018 10:17:34.863 INFO  [pool-1-thread-6] - [service.Transaction] - Успешный перевод на сумму 1 от Альбина к Дита! Остаток: Альбина-10323, Дита-9374
07 Dec 2018 10:17:34.863 INFO  [pool-1-thread-6] - [service.Transaction] - Успешный перевод на сумму 1212 от Алиса к Генриетта! Остаток: Алиса-2425, Генриетта-5222
07 Dec 2018 10:17:34.863 ERROR [pool-1-thread-1] - [utilities.DBUtility] - Ошибка при попытке получить пользователя: src\main\java\accounts\31 (The system cannot find the file specified)
07 Dec 2018 10:17:34.863 WARN  [pool-1-thread-2] - [service.Transaction] - Недостаточно средств на счете 16 пользователя Авдотья
07 Dec 2018 10:17:34.863 INFO  [pool-1-thread-7] - [service.Transaction] - Успешный перевод на сумму 13 от Вацлав к Витольд! Остаток: Вацлав-1002, Витольд-15043
07 Dec 2018 10:17:34.863 INFO  [pool-1-thread-2] - [service.Transaction] - Успешный перевод на сумму 1561 от Геральд к Габриэлла! Остаток: Геральд-2608, Габриэлла-3742
07 Dec 2018 10:17:34.863 INFO  [pool-1-thread-7] - [service.Transaction] - Успешный перевод на сумму 935 от Зарема к Авдотья! Остаток: Зарема-8197, Авдотья-1876
07 Dec 2018 10:17:34.863 WARN  [pool-1-thread-3] - [service.Transaction] - Недостаточно средств на счете 11 пользователя Ветта
07 Dec 2018 10:17:34.863 INFO  [pool-1-thread-4] - [service.Transaction] - Успешный перевод на сумму 146 от Геральд к Вацлав! Остаток: Геральд-2462, Вацлав-1148
07 Dec 2018 10:17:34.863 INFO  [pool-1-thread-5] - [service.Transaction] - Успешный перевод на сумму 1587 от Агата к Антип! Остаток: Агата-1339, Антип-7765
07 Dec 2018 10:17:34.863 WARN  [pool-1-thread-4] - [service.Transaction] - Недостаточно средств на счете 13 пользователя Ванда
07 Dec 2018 10:17:34.863 WARN  [pool-1-thread-6] - [service.Transaction] - Невозможно выполнить перевод самому себе. Счет 12, пользователь Айрат
07 Dec 2018 10:17:34.863 INFO  [pool-1-thread-2] - [service.Transaction] - Успешный перевод на сумму 1676 от Витольд к Алиса! Остаток: Витольд-13367, Алиса-4101
07 Dec 2018 10:17:34.863 INFO  [pool-1-thread-1] - [service.Transaction] - Успешный перевод на сумму 220 от Габриэлла к Авдотья! Остаток: Габриэлла-3522, Авдотья-2096
07 Dec 2018 10:17:34.863 INFO  [pool-1-thread-7] - [service.Transaction] - Успешный перевод на сумму 774 от Айрат к Ивета! Остаток: Айрат-3016, Ивета-4850
07 Dec 2018 10:17:34.863 INFO  [pool-1-thread-8] - [service.Transaction] - Успешный перевод на сумму 1793 от Дита к Вацлав! Остаток: Дита-7581, Вацлав-2941
07 Dec 2018 10:17:34.863 INFO  [pool-1-thread-3] - [service.Transaction] - Успешный перевод на сумму 1978 от Айрат к Геральд! Остаток: Айрат-1038, Геральд-4440
07 Dec 2018 10:17:34.863 INFO  [pool-1-thread-8] - [service.Transaction] - Успешный перевод на сумму 1804 от Вацлав к Ивета! Остаток: Вацлав-1137, Ивета-6654
07 Dec 2018 10:17:34.863 INFO  [pool-1-thread-7] - [service.Transaction] - Успешный перевод на сумму 1135 от Антип к Алиса! Остаток: Антип-6630, Алиса-5236
07 Dec 2018 10:17:34.863 INFO  [pool-1-thread-7] - [service.Transaction] - Успешный перевод на сумму 507 от Зарема к Альбина! Остаток: Зарема-7690, Альбина-10830
07 Dec 2018 10:17:34.863 ERROR [pool-1-thread-3] - [utilities.DBUtility] - Ошибка при попытке получить пользователя: src\main\java\accounts\31 (The system cannot find the file specified)
07 Dec 2018 10:17:34.863 INFO  [pool-1-thread-3] - [service.Transaction] - Успешный перевод на сумму 510 от Алиса к Афанасия! Остаток: Алиса-4726, Афанасия-953
07 Dec 2018 10:17:34.863 INFO  [pool-1-thread-3] - [service.Transaction] - Успешный перевод на сумму 1169 от Альбина к Василиса! Остаток: Альбина-9661, Василиса-7079
07 Dec 2018 10:17:34.863 ERROR [pool-1-thread-7] - [utilities.DBUtility] - Ошибка при попытке получить пользователя: src\main\java\accounts\31 (The system cannot find the file specified)
07 Dec 2018 10:17:34.863 INFO  [pool-1-thread-2] - [service.Transaction] - Успешный перевод на сумму 273 от Агата к Вацлав! Остаток: Агата-1066, Вацлав-1410
07 Dec 2018 10:17:34.863 INFO  [pool-1-thread-6] - [service.Transaction] - Успешный перевод на сумму 849 от Габриэлла к Дита! Остаток: Габриэлла-2673, Дита-8430
07 Dec 2018 10:17:34.863 INFO  [pool-1-thread-5] - [service.Transaction] - Успешный перевод на сумму 1399 от Авдотья к Антип! Остаток: Авдотья-697, Антип-8029
07 Dec 2018 10:17:34.863 WARN  [pool-1-thread-4] - [service.Transaction] - Недостаточно средств на счете 28 пользователя Гаянэ
07 Dec 2018 10:17:34.864 INFO  [pool-1-thread-4] - [service.Transaction] - Успешный перевод на сумму 1152 от Ивета к Антип! Остаток: Ивета-5502, Антип-9181
07 Dec 2018 10:17:34.864 WARN  [pool-1-thread-4] - [service.Transaction] - Невозможно выполнить перевод самому себе. Счет 22, пользователь Ивета
07 Dec 2018 10:17:34.864 WARN  [pool-1-thread-2] - [service.Transaction] - Недостаточно средств на счете 11 пользователя Ветта
07 Dec 2018 10:17:34.864 WARN  [pool-1-thread-4] - [service.Transaction] - Недостаточно средств на счете 16 пользователя Авдотья
07 Dec 2018 10:17:34.864 INFO  [pool-1-thread-6] - [service.Transaction] - Успешный перевод на сумму 1296 от Антип к Зарема! Остаток: Антип-7885, Зарема-8986
07 Dec 2018 10:17:34.864 INFO  [pool-1-thread-5] - [service.Transaction] - Успешный перевод на сумму 1170 от Валерьян к Гаянэ! Остаток: Валерьян-2076, Гаянэ-1853
07 Dec 2018 10:17:34.863 INFO  [pool-1-thread-3] - [service.Transaction] - Успешный перевод на сумму 3 от Денис к Анжела! Остаток: Денис-502, Анжела-3834
07 Dec 2018 10:17:34.864 INFO  [pool-1-thread-5] - [service.Transaction] - Успешный перевод на сумму 1840 от Алиса к Альбина! Остаток: Алиса-2886, Альбина-11501
07 Dec 2018 10:17:34.864 INFO  [pool-1-thread-8] - [service.Transaction] - Успешный перевод на сумму 851 от Дита к Агата! Остаток: Дита-7579, Агата-1917
07 Dec 2018 10:17:34.864 INFO  [pool-1-thread-7] - [service.Transaction] - Успешный перевод на сумму 1797 от Айдар к Денис! Остаток: Айдар-1505, Денис-2299
07 Dec 2018 10:17:34.864 INFO  [pool-1-thread-4] - [service.Transaction] - Успешный перевод на сумму 405 от Авигея к Весна! Остаток: Авигея-2041, Весна-1361
07 Dec 2018 10:17:34.864 INFO  [pool-1-thread-2] - [service.Transaction] - Успешный перевод на сумму 794 от Дита к Айдар! Остаток: Дита-6785, Айдар-2299
07 Dec 2018 10:17:34.864 INFO  [pool-1-thread-2] - [service.Transaction] - Успешный перевод на сумму 1125 от Альбина к Василиса! Остаток: Альбина-10376, Василиса-8204
07 Dec 2018 10:17:34.864 INFO  [pool-1-thread-1] - [service.Transaction] - Успешный перевод на сумму 1072 от Вацлав к Ванда! Остаток: Вацлав-338, Ванда-1626
07 Dec 2018 10:17:34.864 INFO  [pool-1-thread-1] - [service.Transaction] - Успешный перевод на сумму 220 от Габриэлла к Василиса! Остаток: Габриэлла-2453, Василиса-8424
07 Dec 2018 10:17:34.864 ERROR [pool-1-thread-4] - [utilities.DBUtility] - Ошибка при попытке получить пользователя: src\main\java\accounts\31 (The system cannot find the file specified)
07 Dec 2018 10:17:34.864 INFO  [pool-1-thread-4] - [service.Transaction] - Успешный перевод на сумму 504 от Ивета к Денис! Остаток: Ивета-4998, Денис-2803
07 Dec 2018 10:17:34.864 INFO  [pool-1-thread-4] - [service.Transaction] - Успешный перевод на сумму 432 от Валерьян к Габриэлла! Остаток: Валерьян-1644, Габриэлла-2885
07 Dec 2018 10:17:34.864 INFO  [pool-1-thread-4] - [service.Transaction] - Успешный перевод на сумму 1584 от Анжиолетта к Ивета! Остаток: Анжиолетта-1523, Ивета-6582
07 Dec 2018 10:17:34.864 INFO  [pool-1-thread-6] - [service.Transaction] - Успешный перевод на сумму 1515 от Гаянэ к Гаспар! Остаток: Гаянэ-338, Гаспар-5700
07 Dec 2018 10:17:34.864 ERROR [pool-1-thread-1] - [utilities.DBUtility] - Ошибка при попытке получить пользователя: src\main\java\accounts\30 (The system cannot find the file specified)
07 Dec 2018 10:17:34.864 INFO  [pool-1-thread-3] - [service.Transaction] - Успешный перевод на сумму 112 от Гаспар к Агата! Остаток: Гаспар-5588, Агата-2029
07 Dec 2018 10:17:34.864 INFO  [pool-1-thread-3] - [service.Transaction] - Успешный перевод на сумму 1132 от Айгерим к Ванда! Остаток: Айгерим-7083, Ванда-2758
07 Dec 2018 10:17:34.864 INFO  [pool-1-thread-5] - [service.Transaction] - Успешный перевод на сумму 340 от Весна к Антип! Остаток: Весна-1021, Антип-8225
07 Dec 2018 10:17:34.864 WARN  [pool-1-thread-4] - [service.Transaction] - Недостаточно средств на счете 12 пользователя Айрат
07 Dec 2018 10:17:34.864 WARN  [pool-1-thread-7] - [service.Transaction] - Недостаточно средств на счете 16 пользователя Авдотья
07 Dec 2018 10:17:34.864 WARN  [pool-1-thread-4] - [service.Transaction] - Недостаточно средств на счете 11 пользователя Ветта
07 Dec 2018 10:17:34.864 WARN  [pool-1-thread-7] - [service.Transaction] - Недостаточно средств на счете 27 пользователя Анжиолетта
07 Dec 2018 10:17:34.864 INFO  [pool-1-thread-4] - [service.Transaction] - Успешный перевод на сумму 1418 от Генриетта к Айрат! Остаток: Генриетта-3804, Айрат-2456
07 Dec 2018 10:17:34.864 INFO  [pool-1-thread-7] - [service.Transaction] - Успешный перевод на сумму 1539 от Ивета к Айдар! Остаток: Ивета-5043, Айдар-3838
07 Dec 2018 10:17:34.864 ERROR [pool-1-thread-6] - [utilities.DBUtility] - Ошибка при попытке получить пользователя: src\main\java\accounts\30 (The system cannot find the file specified)
07 Dec 2018 10:17:34.864 INFO  [pool-1-thread-1] - [service.Transaction] - Успешный перевод на сумму 560 от Авдотья к Вацлав! Остаток: Авдотья-137, Вацлав-898
07 Dec 2018 10:17:34.864 INFO  [pool-1-thread-2] - [service.Transaction] - Успешный перевод на сумму 1224 от Антип к Геральд! Остаток: Антип-7001, Геральд-5664
07 Dec 2018 10:17:34.864 WARN  [pool-1-thread-8] - [service.Transaction] - Недостаточно средств на счете 6 пользователя Весна
07 Dec 2018 10:17:34.864 INFO  [pool-1-thread-6] - [service.Transaction] - Успешный перевод на сумму 1951 от Агата к Валерьян! Остаток: Агата-78, Валерьян-3595
07 Dec 2018 10:17:34.864 INFO  [pool-1-thread-1] - [service.Transaction] - Успешный перевод на сумму 1535 от Денис к Альбина! Остаток: Денис-1268, Альбина-11911
07 Dec 2018 10:17:34.864 INFO  [pool-1-thread-4] - [service.Transaction] - Успешный перевод на сумму 841 от Ивета к Замира! Остаток: Ивета-4202, Замира-9106
07 Dec 2018 10:17:34.864 INFO  [pool-1-thread-1] - [service.Transaction] - Успешный перевод на сумму 1989 от Генриетта к Антип! Остаток: Генриетта-1815, Антип-8990
07 Dec 2018 10:17:34.864 INFO  [pool-1-thread-2] - [service.Transaction] - Успешный перевод на сумму 290 от Альбина к Весна! Остаток: Альбина-11621, Весна-1311
07 Dec 2018 10:17:34.864 INFO  [pool-1-thread-3] - [service.Transaction] - Успешный перевод на сумму 217 от Геральд к Вацлав! Остаток: Геральд-5447, Вацлав-1115
07 Dec 2018 10:17:34.864 INFO  [pool-1-thread-4] - [service.Transaction] - Успешный перевод на сумму 791 от Антип к Ветта! Остаток: Антип-8199, Ветта-1186
07 Dec 2018 10:17:34.864 INFO  [pool-1-thread-5] - [service.Transaction] - Успешный перевод на сумму 609 от Афанасия к Авдотья! Остаток: Афанасия-344, Авдотья-746
07 Dec 2018 10:17:34.864 WARN  [pool-1-thread-5] - [service.Transaction] - Недостаточно средств на счете 21 пользователя Афанасия
07 Dec 2018 10:17:34.864 INFO  [pool-1-thread-7] - [service.Transaction] - Успешный перевод на сумму 318 от Вацлав к Афанасия! Остаток: Вацлав-797, Афанасия-662
07 Dec 2018 10:17:34.864 INFO  [pool-1-thread-7] - [service.Transaction] - Успешный перевод на сумму 164 от Замира к Валерьян! Остаток: Замира-8942, Валерьян-3759
07 Dec 2018 10:17:34.864 ERROR [pool-1-thread-4] - [utilities.DBUtility] - Ошибка при попытке получить пользователя: src\main\java\accounts\31 (The system cannot find the file specified)
07 Dec 2018 10:17:34.864 INFO  [pool-1-thread-1] - [service.Transaction] - Успешный перевод на сумму 34 от Гаспар к Агата! Остаток: Гаспар-5554, Агата-112
07 Dec 2018 10:17:34.864 WARN  [pool-1-thread-4] - [service.Transaction] - Недостаточно средств на счете 5 пользователя Денис
07 Dec 2018 10:17:34.864 ERROR [pool-1-thread-1] - [utilities.DBUtility] - Ошибка при попытке получить пользователя: src\main\java\accounts\30 (The system cannot find the file specified)
07 Dec 2018 10:17:34.864 INFO  [pool-1-thread-8] - [service.Transaction] - Успешный перевод на сумму 5 от Весна к Вацлав! Остаток: Весна-1306, Вацлав-802
07 Dec 2018 10:17:34.864 INFO  [pool-1-thread-2] - [service.Transaction] - Успешный перевод на сумму 1941 от Гаспар к Альбина! Остаток: Гаспар-3613, Альбина-13562
07 Dec 2018 10:17:34.864 INFO  [pool-1-thread-3] - [service.Transaction] - Успешный перевод на сумму 664 от Авигея к Айгерим! Остаток: Авигея-1377, Айгерим-7747
07 Dec 2018 10:17:34.864 INFO  [pool-1-thread-5] - [service.Transaction] - Успешный перевод на сумму 196 от Анжела к Гаспар! Остаток: Анжела-3638, Гаспар-3809
07 Dec 2018 10:17:34.864 INFO  [pool-1-thread-3] - [service.Transaction] - Успешный перевод на сумму 1075 от Анжиолетта к Габриэлла! Остаток: Анжиолетта-448, Габриэлла-3960
07 Dec 2018 10:17:34.864 WARN  [pool-1-thread-5] - [service.Transaction] - Недостаточно средств на счете 25 пользователя Вацлав
07 Dec 2018 10:17:34.864 INFO  [pool-1-thread-5] - [service.Transaction] - Успешный перевод на сумму 371 от Весна к Айдар! Остаток: Весна-935, Айдар-4209
07 Dec 2018 10:17:34.864 INFO  [pool-1-thread-5] - [service.Transaction] - Успешный перевод на сумму 1535 от Замира к Габриэлла! Остаток: Замира-7407, Габриэлла-5495
07 Dec 2018 10:17:34.864 WARN  [pool-1-thread-5] - [service.Transaction] - Недостаточно средств на счете 25 пользователя Вацлав
07 Dec 2018 10:17:34.864 WARN  [pool-1-thread-5] - [service.Transaction] - Недостаточно средств на счете 16 пользователя Авдотья
07 Dec 2018 10:17:34.864 INFO  [pool-1-thread-6] - [service.Transaction] - Успешный перевод на сумму 463 от Геральд к Алиса! Остаток: Геральд-4984, Алиса-3349
07 Dec 2018 10:17:34.865 INFO  [pool-1-thread-7] - [service.Transaction] - Успешный перевод на сумму 579 от Анжела к Антип! Остаток: Анжела-3059, Антип-8778
07 Dec 2018 10:17:34.864 ERROR [pool-1-thread-4] - [utilities.DBUtility] - Ошибка при попытке получить пользователя: src\main\java\accounts\30 (The system cannot find the file specified)
07 Dec 2018 10:17:34.865 WARN  [pool-1-thread-6] - [service.Transaction] - Недостаточно средств на счете 25 пользователя Вацлав
07 Dec 2018 10:17:34.865 INFO  [pool-1-thread-6] - [service.Transaction] - Успешный перевод на сумму 876 от Анжела к Дита! Остаток: Анжела-2183, Дита-7661
07 Dec 2018 10:17:34.865 ERROR [pool-1-thread-4] - [utilities.DBUtility] - Ошибка при попытке получить пользователя: src\main\java\accounts\31 (The system cannot find the file specified)
07 Dec 2018 10:17:34.864 INFO  [pool-1-thread-1] - [service.Transaction] - Успешный перевод на сумму 1594 от Валерьян к Агата! Остаток: Валерьян-2165, Агата-1706
07 Dec 2018 10:17:34.865 ERROR [pool-1-thread-6] - [utilities.DBUtility] - Ошибка при попытке получить пользователя: src\main\java\accounts\30 (The system cannot find the file specified)
07 Dec 2018 10:17:34.865 WARN  [pool-1-thread-7] - [service.Transaction] - Недостаточно средств на счете 25 пользователя Вацлав
07 Dec 2018 10:17:34.864 ERROR [pool-1-thread-3] - [utilities.DBUtility] - Ошибка при попытке получить пользователя: src\main\java\accounts\31 (The system cannot find the file specified)
07 Dec 2018 10:17:34.865 INFO  [pool-1-thread-5] - [service.Transaction] - Успешный перевод на сумму 736 от Габриэлла к Варфоломей! Остаток: Габриэлла-4759, Варфоломей-6639
07 Dec 2018 10:17:34.865 INFO  [pool-1-thread-8] - [service.Transaction] - Успешный перевод на сумму 1166 от Гаспар к Альбина! Остаток: Гаспар-2643, Альбина-14728
07 Dec 2018 10:17:34.865 INFO  [pool-1-thread-4] - [service.Transaction] - Успешный перевод на сумму 34 от Геральд к Агата! Остаток: Геральд-4950, Агата-1740
07 Dec 2018 10:17:34.865 INFO  [pool-1-thread-5] - [service.Transaction] - Успешный перевод на сумму 1055 от Айгерим к Габриэлла! Остаток: Айгерим-6692, Габриэлла-5814
07 Dec 2018 10:17:34.865 INFO  [pool-1-thread-4] - [service.Transaction] - Успешный перевод на сумму 516 от Генриетта к Гаянэ! Остаток: Генриетта-1299, Гаянэ-854
